0.0000000E+0	-4.8714610E-9
-5.0000000E-1	-4.5167620E-6
-1.0000000E+0	-7.5588100E-6
-1.5000000E+0	-9.7806560E-6
-2.0000000E+0	-1.1337170E-5
-2.5000000E+0	-1.1667270E-5
-3.0000000E+0	-1.1877020E-5
-3.5000000E+0	-1.2022200E-5
-4.0000000E+0	-1.2141040E-5
-4.5000000E+0	-1.2279590E-5
-5.0000000E+0	-1.2393910E-5
