1666.27 	448
1669.97 	449
1673.68 	450
1677.38 	451
1681.08 	452
1684.78 	453
1688.48 	454
1692.18 	455
1695.88 	456
1699.58 	457
1703.27 	458
1706.96 	459
1710.66 	460
1714.35 	461
1718.04 	462
1721.73 	463
1725.42 	464
1729.10 	465
1732.79 	466
1736.48 	467
1740.16 	468
1743.84 	469
1747.52 	470
1751.20 	471
1754.88 	472
1758.56 	473
1762.24 	474
1765.91 	475
1769.59 	476
1773.26 	477
1776.93 	478
1780.60 	479
1784.27 	480
1787.94 	481
1791.61 	482
1795.28 	483
1798.94 	484
1802.60 	485
1806.27 	486
1809.93 	487
1813.59 	488
1817.25 	489
1820.91 	490
1824.56 	491
1828.22 	492
1831.88 	493
1835.53 	494
1839.18 	495
1842.83 	496
1846.48 	497
1850.13 	498
1853.78 	499
1857.43 	500
1861.07 	501
1864.72 	502
1868.36 	503
1872.00 	504
1875.64 	505
1879.28 	506
1882.92 	507
1886.56 	508
1890.19 	509
1893.83 	510
1897.46 	511
1901.10 	512
1904.73 	513
1908.36 	514
1911.99 	515
1915.62 	516
1919.24 	517
1922.87 	518
1926.49 	519
1930.12 	520
1933.74 	521
1937.36 	522
1940.98 	523
1944.60 	524
1948.22 	525
1951.83 	526
1955.45 	527
1959.06 	528
1962.68 	529
1966.29 	530
1969.90 	531
1973.51 	532
1977.12 	533
1980.73 	534
1984.33 	535
1987.94 	536
1991.54 	537
1995.14 	538
1998.75 	539
2002.35 	540
2005.95 	541
2009.54 	542
2013.14 	543
2016.74 	544
2020.33 	545
2023.93 	546
2027.52 	547
2031.11 	548
2034.70 	549
2038.29 	550
2041.88 	551
2045.46 	552
2049.05 	553
2052.63 	554
2056.22 	555
2059.80 	556
2063.38 	557
2066.96 	558
2070.54 	559
2074.11 	560
2077.69 	561
2081.27 	562
2084.84 	563
2088.41 	564
2091.98 	565
2095.55 	566
2099.12 	567
2102.69 	568
2106.26 	569
2109.82 	570
2113.39 	571
2116.95 	572
2120.52 	573
2124.08 	574
2127.64 	575
2131.20 	576
2134.75 	577
2138.31 	578
2141.87 	579
2145.42 	580
2148.97 	581
2152.52 	582
2156.08 	583
2159.62 	584
2163.17 	585
2166.72 	586
2170.27 	587
2173.81 	588
2177.36 	589
2180.90 	590
2184.44 	591
2187.98 	592
2191.52 	593
2195.06 	594
2198.60 	595
2202.13 	596
2205.67 	597
2209.20 	598
2212.73 	599
2216.26 	600
2219.79 	601
2223.32 	602
2226.85 	603
2230.38 	604
2233.90 	605
2237.43 	606
2240.95 	607
2244.47 	608
2247.99 	609
2251.51 	610
2255.03 	611
2258.55 	612
2262.06 	613
2265.58 	614
2269.09 	615
2272.60 	616
2276.12 	617
2279.63 	618
2283.14 	619
2286.64 	620
2290.15 	621
2293.66 	622
2297.16 	623
2300.66 	624
2304.17 	625
2307.67 	626
2311.17 	627
2314.67 	628
2318.16 	629
2321.66 	630
2325.16 	631
2328.65 	632
2332.14 	633
2335.64 	634
2339.13 	635
2342.62 	636
2346.10 	637
2349.59 	638
2353.08 	639
2356.56 	640
2360.05 	641
2363.53 	642
2367.01 	643
2370.49 	644
2373.97 	645
2377.45 	646
2380.93 	647
2384.40 	648
2387.88 	649
2391.35 	650
2394.82 	651
2398.29 	652
2401.76 	653
2405.23 	654
2408.70 	655
2412.17 	656
2415.63 	657
2419.10 	658
2422.56 	659
2426.02 	660
2429.48 	661
2432.94 	662
2436.40 	663
2439.86 	664
2443.31 	665
2446.77 	666
2450.22 	667
2453.67 	668
2457.13 	669
2460.58 	670
2464.03 	671
2467.47 	672
2470.92 	673
2474.37 	674
2477.81 	675
2481.25 	676
2484.70 	677
2488.14 	678
2491.58 	679
2495.02 	680
2498.45 	681
2501.89 	682
2505.33 	683
2508.76 	684
2512.19 	685
2515.62 	686
2519.06 	687
2522.48 	688
2525.91 	689
2529.34 	690
2532.77 	691
2536.19 	692
2539.61 	693
2543.04 	694
2546.46 	695
2549.88 	696
2553.30 	697
2556.72 	698
2560.13 	699
2563.55 	700
2566.96 	701
2570.38 	702
2573.79 	703
2577.20 	704
2580.61 	705
2584.02 	706
2587.43 	707
2590.83 	708
2594.24 	709
2597.64 	710
2601.05 	711
2604.45 	712
2607.85 	713
2611.25 	714
2614.65 	715
2618.04 	716
2621.44 	717
2624.83 	718
2628.23 	719
2631.62 	720
2635.01 	721
2638.40 	722
2641.79 	723
2645.18 	724
2648.57 	725
2651.95 	726
2655.34 	727
2658.72 	728
2662.10 	729
2665.48 	730
2668.86 	731
2672.24 	732
2675.62 	733
2679.00 	734
2682.37 	735
2685.74 	736
2689.12 	737
2692.49 	738
2695.86 	739
2699.23 	740
2702.60 	741
2705.97 	742
2709.33 	743
2712.70 	744
2716.06 	745
2719.42 	746
2722.78 	747
2726.14 	748
2729.50 	749
2732.86 	750
2736.22 	751
2739.57 	752
2742.93 	753
2746.28 	754
2749.63 	755
2752.98 	756
2756.33 	757
2759.68 	758
2763.03 	759
2766.38 	760
2769.72 	761
2773.07 	762
2776.41 	763
2779.75 	764
2783.09 	765
2786.43 	766
2789.77 	767
2793.11 	768
2796.44 	769
2799.78 	770
2803.11 	771
2806.44 	772
2809.78 	773
2813.11 	774
2816.43 	775
2819.76 	776
2823.09 	777
2826.41 	778
2829.74 	779
2833.06 	780
2836.38 	781
2839.71 	782
2843.03 	783
2846.34 	784
2849.66 	785
2852.98 	786
2856.29 	787
2859.61 	788
2862.92 	789
2866.23 	790
2869.54 	791
2872.85 	792
2876.16 	793
2879.47 	794
2882.77 	795
2886.08 	796
2889.38 	797
2892.68 	798
2895.99 	799
2899.29 	800
2902.58 	801
2905.88 	802
2909.18 	803
2912.47 	804
2915.77 	805
2919.06 	806
2922.35 	807
2925.65 	808
2928.94 	809
2932.22 	810
2935.51 	811
2938.80 	812
2942.08 	813
2945.37 	814
2948.65 	815
2951.93 	816
2955.21 	817
2958.49 	818
2961.77 	819
2965.05 	820
2968.32 	821
2971.60 	822
2974.87 	823
2978.14 	824
2981.42 	825
2984.69 	826
2987.95 	827
2991.22 	828
2994.49 	829
2997.75 	830
3001.02 	831
3004.28 	832
3007.54 	833
3010.80 	834
3014.06 	835
3017.32 	836
3020.58 	837
3023.84 	838
3027.09 	839
3030.35 	840
3033.60 	841
3036.85 	842
3040.10 	843
3043.35 	844
3046.60 	845
3049.85 	846
3053.09 	847
3056.34 	848
3059.58 	849
3062.82 	850
3066.06 	851
3069.30 	852
3072.54 	853
3075.78 	854
3079.02 	855
3082.25 	856
3085.49 	857
3088.72 	858
3091.95 	859
3095.18 	860
3098.41 	861
3101.64 	862
3104.87 	863
3108.10 	864
3111.32 	865
3114.54 	866
3117.77 	867
3120.99 	868
3124.21 	869
3127.43 	870
3130.65 	871
3133.86 	872
3137.08 	873
